timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1442.405879535,-14.5733,-16.1827,-18.0379,-16.8085,-87317.0234,-8997.8066,-20413.4902,-14034.1465,-18.9766,1393.0725,-14.3945,-16.138,-43593.3672,-13843.7988,-86857.9609,-47301.9023
1442.409876439,-14.618,-16.138,-18.0155,-16.7862,-87343.3984,-9030.7754,-20447.2422,-14065.5283,-19.0437,1587.7784,-14.3498,-16.138,-43639.9023,-13899.3428,-86896.8984,-47348.168
1442.413876048,-14.618,-16.1827,-18.0155,-16.8085,-87353.7891,-9070.0693,-20484.8828,-14112.5781,-18.9766,1264.4382,-14.3498,-16.138,-43600.0273,-13862.4629,-86844.0391,-47314.3516
1442.417877935,-14.5733,-16.1156,-17.9932,-16.8309,-87303.4766,-9010.5918,-20423.6387,-14056.5205,-18.9319,1206.726,-14.3722,-16.138,-43571.3945,-13824.1514,-86826.2891,-47284.2227
1442.421881248,-14.618,-16.138,-17.9932,-16.8085,-87311.0781,-8994.1631,-20408.8184,-14030.7939,-18.9096,1347.4302,-14.3945,-16.1156,-43583.6875,-13834.3887,-86846.2969,-47293.6758
1442.425870003,-14.5733,-16.1156,-18.0155,-16.8085,-87338.5234,-9019.1748,-20435.4395,-14051.916,-18.9543,1588.6055,-14.3498,-16.138,-43633.8906,-13892.8613,-86893.2578,-47342.8945
1442.429874317,-14.5733,-16.138,-18.0379,-16.8085,-87363.25,-9070.6729,-20486.0664,-14108.2197,-18.9319,1325.5479,-14.3945,-16.1827,-43608.9023,-13872.0742,-86853.0703,-47323.1562
1442.433870147,-14.5957,-16.1156,-17.9708,-16.8085,-87311.8828,-9017.1406,-20428.9805,-14060.0518,-18.9319,1213.722,-14.3945,-16.205,-43577.5859,-13830.4326,-86827.4531,-47290.7461
1442.437871312,-14.618,-16.1156,-17.9708,-16.7862,-87316.3047,-8998.3877,-20410.4277,-14032.1348,-18.9319,1336.8131,-14.3945,-16.1827,-43588.0469,-13838.1211,-86844.6641,-47298.6172
1442.441867827,-14.5957,-16.138,-17.9708,-16.7415,-87337.875,-9019.957,-20431.082,-14047.2441,-18.9096,1597.5461,-14.3945,-16.138,-43638.3828,-13897.1973,-86893.3438,-47348.1914
1442.445864065,-14.618,-16.1603,-17.9932,-16.7862,-87370.1094,-9083.4355,-20492.3262,-14114.2773,-18.9096,1393.8771,-14.3722,-16.138,-43628.3906,-13895.5879,-86864.7109,-47343.1406
1442.449863303,-14.5957,-16.138,-18.0155,-16.7862,-87317.6953,-9038.5088,-20441.7207,-14080.5039,-18.8649,1159.4744,-14.3722,-16.1156,-43579.4414,-13833.6953,-86818.5078,-47292.4023
1442.453861782,-14.5733,-16.0709,-18.0155,-16.8085,-87307.2344,-8999.751,-20403.1426,-14032.4697,-18.8872,1305.0959,-14.4169,-16.0709,-43588.7422,-13835.0371,-86838.625,-47297.0508
1442.457869244,-14.5957,-16.0709,-17.9708,-16.7862,-87328.6641,-9011.5977,-20418.0723,-14039.4434,-18.9543,1511.6708,-14.4392,-16.0709,-43624.4141,-13875.002,-86875.8672,-47331.3828
1442.461862259,-14.6627,-16.138,-17.9932,-16.7191,-87362.0391,-9063.252,-20473.8848,-14095.1445,-18.9319,1454.5621,-14.4169,-16.1156,-43634.6523,-13893.5986,-86872.7109,-47344.3477
1442.465860424,-14.5733,-16.138,-18.0155,-16.7862,-87325.3594,-9040.4756,-20450.1914,-14083.6553,-18.8649,1174.2264,-14.3498,-16.138,-43581.8125,-13835.0596,-86819.875,-47293.0273
1442.469858106,-14.551,-16.1156,-17.9932,-16.8532,-87306.6484,-8996.3086,-20408.1934,-14032.001,-18.9319,1296.8259,-14.3945,-16.1156,-43585.9023,-13834.4111,-86833.9375,-47293.6992
1442.47384788,-14.5733,-16.0933,-18.0379,-16.7862,-87325.0,-9003.9082,-20419.3691,-14033.2969,-18.9766,1486.5698,-14.3498,-16.1603,-43618.6016,-13870.6875,-86868.4688,-47323.7852
