timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1769.340271601,-14.618,-16.0933,-18.0826,-16.8085,-92172.7188,-20759.1152,-25952.1641,-43692.6992,-33.7064,4288.54,-25.7716,1209.4976,-68761.5,-19168.9902,-86578.0938,-51915.9961
1769.344264513,-14.6404,-16.0933,-18.0379,-16.7862,-92189.9688,-20769.4863,-25964.6348,-43704.5664,-217.9072,4514.9185,-197.6341,1433.395,-68799.2266,-19212.8438,-86619.5391,-51954.3711
1769.348264684,-14.618,-16.0933,-18.0379,-16.8085,-92228.6875,-20821.8574,-26026.6172,-43754.7031,-262.9683,4450.769,-247.1209,1366.608,-68803.7656,-19231.709,-86618.5547,-51970.9805
1769.352276633,-14.6404,-16.0933,-17.9932,-16.8309,-92185.1406,-20786.541,-25993.2227,-43726.3594,-41.9542,4156.3965,-36.5898,1074.873,-68752.1328,-19173.2363,-86564.5078,-51921.0234
1769.356260619,-14.7298,-16.205,-18.0155,-16.8309,-92167.9531,-20750.5547,-25953.7285,-43696.5859,-26.7103,4271.9546,-19.826,1191.9962,-68759.1953,-19171.7168,-86578.25,-51921.1797
1769.360263475,-14.6851,-16.1827,-18.0379,-16.7862,-92187.7578,-20762.043,-25965.4844,-43710.0898,-170.0744,4473.7686,-152.6848,1391.9772,-68790.1562,-19207.6816,-86613.9453,-51952.6289
1769.364253795,-14.6627,-16.1603,-18.0155,-16.8085,-92224.5078,-20810.3008,-26021.3203,-43755.4844,-292.0926,4508.0337,-272.1325,1424.119,-68809.4844,-19243.2207,-86628.3438,-51981.9766
1769.368253447,-14.618,-16.138,-17.9708,-16.8979,-92194.0391,-20792.5098,-26007.6172,-43744.2852,-62.2943,4173.2046,-55.5888,1091.8157,-68755.7969,-19185.6426,-86569.8906,-51934.7695
1769.372257026,-14.618,-16.1156,-17.9932,-16.8979,-92165.6562,-20749.2129,-25957.8398,-43708.9922,-23.9611,4253.1792,-17.7026,1174.2264,-68756.4922,-19175.7637,-86578.4297,-51929.4297
1769.376250364,-14.6627,-16.0933,-18.0379,-16.8085,-92182.4844,-20756.0527,-25962.7129,-43716.2109,-135.6304,4431.8813,-119.0007,1352.0347,-68782.9141,-19201.5781,-86609.8828,-51955.4023
1769.380251553,-14.5733,-16.1156,-17.9261,-16.7415,-92223.0078,-20803.6855,-26016.0,-43762.168,-323.4297,4561.2534,-301.7262,1478.5902,-68816.7734,-19250.8867,-86641.7734,-51999.9258
1769.384245613,-14.618,-16.1603,-17.9485,-16.8085,-92204.6797,-20801.1367,-26018.8164,-43765.0078,-84.6908,4195.8247,-77.6053,1114.3462,-68762.2578,-19194.9414,-86579.3516,-51951.8672
1769.388246562,-14.6627,-16.1603,-18.0379,-16.7862,-92167.4375,-20750.2188,-25959.7188,-43722.8047,-28.6326,4249.3574,-20.6754,1170.4491,-68759.7969,-19181.998,-86583.3047,-51942.8164
1769.392241381,-14.6627,-16.138,-18.0379,-16.8085,-92183.8281,-20757.1934,-25963.832,-43731.1641,-93.3185,4385.6133,-80.3769,1305.856,-68778.5312,-19199.7461,-86607.5078,-51959.6914
