timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1658.105333753,-14.5957,-16.1827,-17.9485,-16.7638,-91952.6406,-16690.293,-22704.7227,-33715.4844,-19.2449,3490.2024,-14.5063,665.1209,-61314.7227,-17353.1348,-86522.5312,-50367.1758
1658.109318925,-14.5957,-16.1156,-17.9708,-16.8532,-91971.0156,-16690.9199,-22708.2988,-33714.5898,-32.1865,3659.4724,-25.2128,834.0777,-61340.8516,-17380.0684,-86551.2734,-50391.3828
1658.113318134,-14.5957,-16.1156,-17.9932,-16.8309,-92000.5391,-16722.0098,-22748.0625,-33746.8633,-85.5178,3784.7761,-72.889,958.5546,-61375.7891,-17430.4941,-86580.9609,-50433.8281
1658.117319176,-14.618,-16.1603,-18.0379,-16.8085,-92013.2109,-16756.1191,-22796.2305,-33785.8242,-33.4606,3409.6917,-27.4256,583.2911,-61319.7773,-17372.8496,-86516.2266,-50383.625
1658.121317422,-14.6404,-16.1156,-18.0379,-16.8532,-91956.9531,-16692.9766,-22733.7129,-33728.9375,-19.2001,3459.6255,-14.5063,634.6554,-61312.668,-17352.709,-86516.8984,-50368.582
1658.125327038,-14.618,-16.1156,-18.0379,-16.8085,-91967.5078,-16685.3535,-22726.7852,-33718.3203,-25.9057,3614.8135,-20.2507,789.106,-61334.7969,-17370.4785,-86542.4453,-50387.8945
1658.12931634,-14.618,-16.0933,-18.0155,-16.8085,-91992.8984,-16710.8789,-22757.4062,-33741.6133,-79.4605,3798.7683,-68.5528,971.988,-61375.7461,-17421.4199,-86580.0156,-50433.4492
1658.133314623,-14.5733,-16.0933,-17.9261,-16.7415,-92017.3516,-16757.0352,-22813.9785,-33787.3203,-39.3167,3458.6643,-32.9018,631.7944,-61328.8516,-17376.3574,-86522.4219,-50393.9297
1658.137315183,-14.5733,-16.1603,-17.9037,-16.8309,-91963.5234,-16703.8828,-22760.3789,-33741.8789,-19.2896,3446.2815,-14.551,621.0209,-61313.2031,-17349.1562,-86513.4531,-50372.4258
1658.141323188,-14.551,-16.138,-17.9485,-16.8085,-91967.125,-16690.4043,-22744.7109,-33726.5703,-23.894,3567.3608,-18.3508,741.9438,-61325.2969,-17359.6602,-86531.5156,-50381.3008
1658.145306453,-14.5957,-16.1156,-17.9708,-16.7415,-91984.6016,-16704.8672,-22764.8945,-33739.4648,-90.994,3812.1794,-78.7228,985.8684,-61373.0625,-17417.4629,-86580.8047,-50431.5469
1658.149328272,-14.618,-16.0709,-18.0379,-16.7415,-92021.6172,-16760.4785,-22834.4082,-33795.2578,-54.583,3524.6914,-47.3186,697.4415,-61339.9141,-17391.9824,-86536.8359,-50407.0078
1658.153315592,-14.618,-16.1156,-17.9932,-16.7415,-91969.8281,-16716.334,-22794.8223,-33758.7109,-19.2672,3408.1494,-14.618,582.4865,-61307.5938,-17347.4355,-86507.4844,-50367.8008
1658.157320023,-14.6404,-16.138,-18.0155,-16.7415,-91960.9531,-16688.1699,-22764.6035,-33726.0781,-20.6977,3563.0244,-15.758,737.6299,-61325.0078,-17358.8789,-86531.3359,-50380.9883
