timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1551.695582549,-14.6404,-16.1827,-17.9932,-16.7862,-91365.2344,-12650.5508,-22018.0781,-23981.8789,-19.0884,2324.0449,-14.3275,-15.5121,-51288.8047,-14539.6309,-86085.7969,-48113.3594
1551.699583553,-14.6627,-16.1156,-18.0155,-16.8085,-91363.625,-12627.7295,-21990.7188,-23955.5039,-19.1554,2466.7163,-14.3945,-1.3858,-51303.625,-14549.0635,-86106.8984,-48123.5977
1551.70357526,-14.6627,-16.1156,-17.9932,-16.8309,-91383.1406,-12644.3818,-22004.8008,-23967.1953,-19.1778,2695.6426,-14.4839,174.9918,-51346.293,-14598.416,-86150.1484,-48163.9844
1551.707577023,-14.6627,-16.1156,-18.0379,-16.8309,-91417.1797,-12698.4951,-22061.1934,-24022.873,-19.1107,2522.9309,-14.4839,117.4361,-51335.6992,-14596.8291,-86127.4375,-48159.2461
1551.711578526,-14.6404,-16.138,-18.0379,-16.8532,-91370.0,-12663.8057,-22021.5859,-23998.4863,-19.0884,2310.0752,-14.3945,-11.8241,-51291.1523,-14540.4805,-86086.0,-48112.7344
1551.715600679,-14.6851,-16.138,-17.9932,-16.7862,-91356.3828,-12630.3223,-21981.1973,-23962.5684,-19.0884,2440.967,-14.4392,-7.8455,-51300.1367,-14543.252,-86104.4375,-48117.5391
1551.719574107,-14.618,-16.1156,-17.9708,-16.7638,-91374.0859,-12640.1572,-21988.4395,-23966.3672,-19.1554,2668.9771,-14.5063,158.3398,-51339.5859,-14587.3076,-86147.5156,-48153.9727
1551.723572426,-14.6627,-16.1827,-18.0379,-16.7862,-91414.4766,-12695.2988,-22045.5918,-24019.9668,-19.1331,2600.3572,-14.551,158.4292,-51348.6406,-14607.6475,-86144.4922,-48167.25
1551.72757117,-14.618,-16.1827,-17.9932,-16.7638,-91379.7188,-12676.6133,-22026.6836,-24011.9434,-19.0884,2299.5698,-14.4392,-4.5598,-51296.6719,-14543.4756,-86090.625,-48114.1211
1551.731567858,-14.5957,-16.1603,-17.9932,-16.7191,-91352.6328,-12627.4844,-21971.5859,-23963.7969,-19.0884,2419.2634,-14.3945,-14.171,-51302.707,-14539.4521,-86105.6484,-48114.8359
1551.735565399,-14.6627,-16.1603,-17.9708,-16.7415,-91369.5938,-12632.8711,-21973.6875,-23963.3047,-19.0884,2611.9802,-14.4616,102.4604,-51335.0938,-14572.6895,-86139.4688,-48143.7344
1551.739564069,-14.6627,-16.1603,-18.0155,-16.7862,-91406.3203,-12680.3682,-22020.9824,-24004.9688,-19.0884,2659.7683,-14.4839,180.9374,-51361.6953,-14610.6875,-86154.7969,-48174.3359
1551.743560535,-14.6627,-16.205,-18.0155,-16.7862,-91389.6016,-12684.3242,-22024.4473,-24015.1387,-19.066,2308.1753,-14.3945,6.2138,-51305.3906,-14548.8848,-86092.3516,-48121.5625
1551.747554316,-14.618,-16.2274,-17.9932,-16.8532,-91351.6719,-12627.5283,-21962.8027,-23960.041,-19.066,2422.7949,-14.3945,-14.5286,-51310.5742,-14544.8164,-86106.2734,-48121.3828
1551.75155145,-14.6404,-16.1827,-18.0155,-16.8532,-91370.3359,-12633.0498,-21967.4277,-23960.2871,-19.0884,2554.9609,-14.4392,65.5577,-51329.4844,-14562.2959,-86126.9922,-48137.5898
1551.755554101,-14.6627,-16.1827,-18.0155,-16.7862,-91399.3438,-12665.3926,-22002.5215,-23991.0879,-19.0884,2717.1003,-14.4392,218.3542,-51371.1719,-14614.1289,-86162.6406,-48181.957
1551.759555975,-14.6627,-16.1827,-18.0155,-16.7862,-91403.6406,-12690.7617,-22034.2832,-24025.4199,-19.1107,2339.6465,-14.3722,29.6161,-51317.793,-14557.6689,-86100.2188,-48133.6094
1551.763543663,-14.618,-16.1603,-18.0155,-16.8309,-91353.4375,-12626.8809,-21964.9258,-23967.0156,-19.1331,2393.3577,-14.3945,-14.1487,-51308.9453,-14539.0723,-86103.1875,-48120.5352
1551.767550464,-14.5733,-16.1156,-18.0602,-16.8532,-91368.8984,-12626.6123,-21962.5332,-23959.8398,-19.1331,2517.8123,-14.3945,38.445,-51324.0312,-14552.1924,-86124.4453,-48132.4492
1551.771562376,-14.5733,-16.1827,-17.9932,-16.8085,-91392.2812,-12653.6807,-21990.7852,-23980.4043,-19.1554,2733.1936,-14.4616,216.8343,-51370.6797,-14609.1445,-86168.8125,-48181.7344
1551.775541433,-14.6851,-16.2274,-17.9932,-16.7862,-91409.2656,-12697.5117,-22037.5898,-24026.1367,-19.0437,2390.6309,-14.3722,49.4644,-51327.6523,-14568.1514,-86114.7188,-48146.3945
1551.7795429,-14.6404,-16.1827,-18.0155,-16.8532,-91353.7266,-12637.7207,-21972.9043,-23971.0605,-19.0884,2361.9758,-14.3945,-15.8474,-51306.9531,-14534.4678,-86102.25,-48118.6562
1551.783532292,-14.6851,-16.1603,-18.0155,-16.7862,-91364.4062,-12629.876,-21963.1816,-23955.416,-19.1331,2496.5334,-14.4616,8.2254,-51323.2695,-14547.3203,-86123.8203,-48131.5742
1551.787539648,-14.6404,-16.1827,-17.9932,-16.8085,-91385.0156,-12648.3828,-21984.1035,-23971.9336,-19.1778,2714.0605,-14.551,187.3076,-51366.1211,-14598.1699,-86165.8438,-48175.3633
1551.791531021,-14.618,-16.1156,-17.9708,-16.8979,-91411.8594,-12694.9189,-22034.2598,-24023.5215,-19.1107,2447.1138,-14.4616,77.3817,-51336.9297,-14572.8457,-86124.6016,-48152.7891
1551.795533414,-14.6404,-16.1827,-17.9932,-16.8756,-91357.9297,-12640.8506,-21975.7891,-23979.7109,-19.0884,2330.4153,-14.3498,-14.5733,-51303.332,-14525.2588,-86097.6016,-48116.8672
1551.799532621,-14.5733,-16.138,-17.9708,-16.8532,-91359.1797,-12622.8799,-21952.3184,-23955.75,-19.1107,2467.0291,-14.3945,0.9388,-51316.4531,-14532.2324,-86117.4922,-48127.8203
1551.803532921,-14.5957,-16.138,-18.0155,-16.8085,-91376.8594,-12639.5986,-21966.2656,-23965.6289,-19.1554,2700.9177,-14.4839,185.363,-51358.9453,-14579.127,-86159.0,-48169.1055
1551.807523609,-14.618,-16.1827,-18.0155,-16.7862,-91412.3125,-12696.2383,-22025.4531,-24020.9727,-19.1331,2534.0173,-14.4616,123.9404,-51350.7617,-14578.6797,-86137.3672,-48168.6562
1551.811520298,-14.5957,-16.1827,-17.9932,-16.7415,-91364.5625,-12658.0615,-21985.9805,-23991.5586,-19.0884,2317.8088,-14.4392,-11.4888,-51306.6172,-14523.2021,-86095.7266,-48124.3125
1551.815561007,-14.6627,-16.1603,-18.0155,-16.8085,-91353.9922,-12624.042,-21948.0488,-23954.5664,-19.0884,2450.3994,-14.3945,-8.6501,-51316.9453,-14526.5771,-86114.8125,-48131.1953
1551.819528454,-14.6404,-16.1603,-17.9932,-16.8085,-91371.0703,-12633.2061,-21957.2363,-23961.4727,-19.1331,2660.4834,-14.4392,145.5769,-51352.6406,-14566.4307,-86152.9922,-48166.332
1551.823526679,-14.618,-16.138,-18.0155,-16.8085,-91407.6172,-12686.0898,-22013.0938,-24012.8145,-19.1331,2599.3738,-14.5063,150.1814,-51360.8438,-14585.9883,-86150.5547,-48181.0195
1551.827521368,-14.6627,-16.205,-18.0379,-16.8085,-91373.2422,-12666.5996,-21994.3184,-24001.6152,-19.1331,2306.4094,-14.4392,-5.4091,-51308.832,-14524.3203,-86098.6328,-48130.0352
